CI_Name,CI_Cat,CI_Subcat,Incident_ID,Status,Impact,Urgency,Priority,Category,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,No_of_Related_Incidents,No_of_Related_Changes,Region,Network_Type,Incident Description,Was_Reopened,Open_Month,Open_DayOfWeek,Open_Hour,Resolution_Time_Hours
SBA000263,application,Server Based Application,IM0000114,Closed,5,5,5.0,request for information,closed,8.0,2013-05-10 11:04:00,2013-10-10 14:48:00,2013-10-21 11:48:00,2013-10-21 11:48:00,,Other,2.0,,,NAM,5G Network,5G Network packet loss affecting telecom traffic | ongoing operational activity observed | requesting update regarding ongoing issue | impacting application services | engineering review in progress,1,5,Friday,11,3936.733333333333
WBA000124,application,Web Based Application,IM0000115,Closed,3,3,3.0,incident,closed,2.0,2013-05-13 11:19:00,,2013-11-12 13:38:00,2013-11-12 13:39:00,,Other,1.0,,,NAM,Mobile Core,telecom workflow activity detected | Mobile Core network latency impacting operations | awaiting operational confirmation | impacting application services | request raised for outage escalation support,0,5,Monday,11,4394.333333333333
WBA000024,application,Web Based Application,IM0000117,Closed,4,4,4.0,incident,closed,7.0,2013-05-15 12:34:00,2014-03-05 08:34:00,2014-03-05 08:34:00,2014-03-05 08:34:00,,Software,2.0,,,EMEA,Fiber Network,network operations monitoring update | Fiber Network network latency impacting operations | impacting application services | monitoring ongoing service issue | request raised for outage escalation support,1,5,Wednesday,12,7052.0
SBA000765,application,Server Based Application,IM0000120,Closed,3,3,3.0,incident,closed,6.0,2013-05-22 00:42:00,2013-05-22 15:27:00,,2014-01-17 15:00:00,,Unknown,1.0,,,APAC,Fiber Network,Fiber Network network latency impacting operations | network operations monitoring update | telecom disruption identified | impacting application services | ticket escalated to telecom support,1,5,Wednesday,0,5774.3
WBA000124,application,Web Based Application,IM0000121,Closed,4,4,4.0,incident,closed,2.0,2013-05-22 10:09:00,,2013-11-12 13:36:00,2013-11-12 13:36:00,,Other,1.0,,,EMEA,Wireless Network,service instability reported | further network analysis required | Wireless Network vpn disruption affecting connectivity | network operations monitoring update | impacting application services,0,5,Wednesday,10,4179.45
SBA000834,application,Server Based Application,IM0000122,Closed,4,4,4.0,incident,closed,22.0,2013-05-22 11:21:00,2013-08-12 10:16:00,,2013-10-14 14:15:00,,Other,7.0,,,EMEA,Core Network,network issue impacting operations | requires infrastructure verification | ticket reassigned across multiple teams | ongoing operational activity observed | impacting application services | Core Network intermittent wireless instability observed,1,5,Wednesday,11,3482.9
WBA000124,application,Web Based Application,IM0000123,Closed,5,5,5.0,incident,closed,10.0,2013-05-22 12:01:00,,2013-11-12 14:06:00,2013-11-12 14:06:00,,Other,1.0,,,APAC,Wireless Network,network operations monitoring update | ticket reassigned across multiple teams | requires infrastructure verification | impacting application services | Wireless Network vpn disruption affecting connectivity | requesting update regarding ongoing issue,0,5,Wednesday,12,4178.083333333333
WBA000124,application,Web Based Application,IM0000124,Closed,4,4,4.0,incident,closed,4.0,2013-05-22 14:15:00,,2013-11-12 14:05:00,2013-11-12 14:05:00,,Unknown,1.0,,,EMEA,Fiber Network,further network analysis required | impacting application services | urgent investigation required for telecom disruption | Fiber Network network slowdown affecting enterprise traffic | telecom workflow activity detected,0,5,Wednesday,14,4175.833333333333
SBA000176,application,Server Based Application,IM0000125,Closed,3,3,3.0,incident,closed,3.0,2013-05-23 10:48:00,,2013-10-10 14:48:00,2013-10-10 14:49:00,,Other,1.0,,,APAC,Wireless Network,Wireless Network network slowdown affecting enterprise traffic | monitoring ongoing service issue | impacting application services | urgent investigation required for telecom disruption | telecom workflow activity detected,0,5,Thursday,10,3364.016666666667
WBA000124,application,Web Based Application,IM0000126,Closed,4,4,4.0,incident,closed,2.0,2013-05-23 14:38:00,,2013-11-12 13:37:00,2013-11-12 13:37:00,,Other,1.0,,,EMEA,5G Network,impacting application services | telecom ticket under investigation | 5G Network traffic congestion affecting node performance | critical operational issue detected | further network analysis required,0,5,Thursday,14,4150.983333333334
SBA000782,application,Server Based Application,IM0000127,Closed,3,3,3.0,incident,closed,1.0,2013-05-24 08:05:00,,2013-10-17 14:23:00,2013-10-17 14:23:00,,Other,3.0,,,NAM,Wireless Network,urgent investigation required for telecom disruption | network operations monitoring update | Wireless Network traffic congestion affecting node performance | engineering review in progress | impacting application services,0,5,Friday,8,3510.3
WBA000094,application,Web Based Application,IM0000128,Closed,4,4,4.0,incident,closed,0.0,2013-05-24 09:34:00,2013-06-27 14:56:00,2013-12-05 08:27:00,2013-12-05 08:28:00,,Other,3.0,,,APAC,Wireless Network,Wireless Network connectivity fluctuations under investigation | further network analysis required | ongoing operational activity observed | impacting application services | requesting update regarding ongoing issue,1,5,Friday,9,4678.9
SBA000301,application,Server Based Application,IM0000129,Closed,4,4,4.0,request for information,closed,10.0,2013-05-27 10:44:00,,2014-01-16 15:12:00,2014-01-16 15:12:00,,Software,1.0,,,NAM,Mobile Core,ticket reassigned across multiple teams | telecom ticket under investigation | impacting application services | clarification needed for ongoing connectivity issue | Mobile Core vpn disruption affecting connectivity | awaiting operational confirmation,0,5,Monday,10,5620.466666666666
SUB000508,subapplication,Web Based Application,IM0000130,Closed,4,4,4.0,incident,closed,2.0,2013-05-27 15:38:00,,2013-11-12 13:41:00,2013-11-12 13:41:00,,Other,1.0,,,NAM,VPN Service,impacting subapplication services | ongoing operational activity observed | VPN Service service degradation impacting users | awaiting operational confirmation | network degradation impacting enterprise traffic,0,5,Monday,15,4054.05
SBA000480,application,Server Based Application,IM0000131,Closed,5,5,5.0,incident,closed,5.0,2013-05-27 16:28:00,2013-06-20 14:23:00,2013-11-05 10:36:00,2013-11-05 10:36:00,,No error - works as designed,1.0,,,NAM,Core Network,monitoring ongoing service issue | impacting application services | active outage affecting telecom services | telecom workflow activity detected | Core Network routing instability detected in network,1,5,Monday,16,3882.133333333333
SAP000003,application,SAP,IM0000132,Closed,5,5,5.0,request for information,closed,12.0,2013-05-29 09:15:00,,2013-10-10 13:40:00,2013-10-10 13:40:00,,Software,1.0,,,LATAM,Wireless Network,telecom workflow activity detected | further network analysis required | Wireless Network traffic congestion affecting node performance | ticket reassigned across multiple teams | impacting application services | need clarification regarding service behavior,0,5,Wednesday,9,3220.4166666666665
SBA000263,application,Server Based Application,IM0000133,Closed,5,5,5.0,request for information,closed,6.0,2013-05-30 14:28:00,2013-10-25 11:29:00,2013-11-05 15:15:00,2013-11-05 15:15:00,,Other,2.0,,,APAC,Mobile Core,Mobile Core traffic congestion affecting node performance | request raised for operational review | ongoing operational activity observed | impacting application services | engineering review in progress,1,5,Thursday,14,3816.7833333333333
WBA000082,application,Web Based Application,IM0000134,Closed,3,3,3.0,incident,closed,2.0,2013-05-31 09:20:00,,2013-11-12 13:42:00,2013-11-12 13:43:00,,Other,1.0,,,APAC,Mobile Core,telecom workflow activity detected | awaiting operational confirmation | impacting application services | Mobile Core network latency impacting operations | active outage affecting telecom services,0,5,Friday,9,3964.383333333333
SUB000508,subapplication,Web Based Application,IM0000135,Closed,4,4,4.0,incident,closed,4.0,2013-06-03 10:09:00,,2013-11-12 13:47:00,2013-11-12 13:47:00,,Other,1.0,,,NAM,Core Network,impacting subapplication services | monitoring ongoing service issue | Core Network telecom outage impacting regional services | telecom ticket under investigation | service instability reported,0,6,Monday,10,3891.633333333333
WBA000082,application,Web Based Application,IM0000136,Closed,4,4,4.0,incident,closed,2.0,2013-06-04 09:25:00,,2013-11-12 13:38:00,2013-11-12 13:38:00,,Other,1.0,,,EMEA,Wireless Network,telecom ticket under investigation | impacting application services | critical operational issue detected | Wireless Network routing instability detected in network | issue under telecom investigation,0,6,Tuesday,9,3868.2166666666667
WBA000124,application,Web Based Application,IM0000137,Closed,4,4,4.0,incident,closed,2.0,2013-06-04 10:00:00,,2013-11-12 13:42:00,2013-11-12 13:42:00,,Other,1.0,,,NAM,VPN Service,critical operational issue detected | telecom ticket under investigation | further network analysis required | VPN Service traffic congestion affecting node performance | impacting application services,0,6,Tuesday,10,3867.7
SBA000045,application,Server Based Application,IM0000139,Closed,4,4,4.0,incident,closed,3.0,2013-06-04 16:13:00,,2014-01-29 10:47:00,2014-01-29 10:47:00,,Unknown,2.0,1.0,,EMEA,Fiber Network,ticket escalated to telecom support | Fiber Network traffic congestion affecting node performance | impacting application services | network operations monitoring update | active outage affecting telecom services,0,6,Tuesday,16,5730.566666666667
SUB000545,subapplication,Web Based Application,IM0000140,Closed,5,5,5.0,incident,closed,1.0,2013-06-05 08:24:00,,2013-11-20 16:43:00,2013-11-20 16:43:00,,Software,1.0,,,NAM,Fiber Network,impacting subapplication services | active outage affecting telecom services | engineering review in progress | Fiber Network vpn disruption affecting connectivity | ongoing operational activity observed,0,6,Wednesday,8,4040.3166666666666
SAP000004,application,SAP,IM0000142,Closed,5,5,5.0,request for information,closed,15.0,2013-06-06 08:54:00,2013-09-13 11:33:00,2013-10-23 17:21:00,2013-10-23 17:21:00,,Questions,2.0,,,NAM,Wireless Network,network issue impacting operations | requires infrastructure verification | Wireless Network intermittent wireless instability observed | ticket reassigned across multiple teams | impacting application services | network operations monitoring update,1,6,Thursday,8,3344.45
SBA000834,application,Server Based Application,IM0000143,Closed,4,4,4.0,incident,closed,6.0,2013-06-06 11:14:00,2013-06-10 12:22:00,2013-12-04 14:54:00,2013-12-04 14:54:00,,Operator error,4.0,,,APAC,Core Network,impacting application services | ticket escalated to telecom support | Core Network packet loss affecting telecom traffic | ongoing operational activity observed | critical operational issue detected,1,6,Thursday,11,4347.666666666667
WBA000133,application,Web Based Application,IM0000145,Closed,4,5,4.0,incident,closed,15.0,2013-06-10 08:53:00,,2013-11-15 15:27:00,2013-11-15 15:27:00,,Unknown,1.0,,,NAM,5G Network,impacting application services | ticket reassigned across multiple teams | ticket escalated to telecom support | urgent investigation required for telecom disruption | 5G Network traffic congestion affecting node performance | telecom workflow activity detected,0,6,Monday,8,3798.5666666666666
STA000033,application,Standard Application,IM0000146,Closed,3,3,3.0,incident,closed,3.0,2013-06-10 13:00:00,,2014-01-29 14:30:00,2014-01-29 14:31:00,,Other,1.0,,,APAC,Mobile Core,telecom ticket under investigation | service instability reported | Mobile Core connectivity fluctuations under investigation | impacting application services | monitoring ongoing service issue,0,6,Monday,13,5593.516666666666
WBA000082,application,Web Based Application,IM0000147,Closed,4,4,4.0,incident,closed,26.0,2013-06-10 16:33:00,,2013-11-12 14:18:00,2013-11-12 14:18:00,,No error - works as designed,1.0,,,APAC,VPN Service,impacting application services | ticket reassigned across multiple teams | VPN Service network latency impacting operations | critical operational issue detected | monitoring ongoing service issue | telecom ticket under investigation,0,6,Monday,16,3717.75
WBA000124,application,Web Based Application,IM0000148,Closed,4,4,4.0,incident,closed,2.0,2013-06-10 16:44:00,,2013-11-12 13:42:00,2013-11-12 13:43:00,,Other,1.0,,,NAM,Mobile Core,impacting application services | Mobile Core telecom outage impacting regional services | telecom ticket under investigation | further network analysis required | urgent investigation required for telecom disruption,0,6,Monday,16,3716.983333333333
WBA000124,application,Web Based Application,IM0000149,Closed,4,4,4.0,incident,closed,5.0,2013-06-11 10:28:00,2013-10-10 15:06:00,2013-10-16 14:09:00,2013-10-16 14:09:00,,Software,2.0,,,APAC,Wireless Network,telecom ticket under investigation | impacting application services | monitoring ongoing service issue | active outage affecting telecom services | Wireless Network intermittent wireless instability observed,1,6,Tuesday,10,3051.6833333333334
